news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000625-20260416-6,000625.SZ,2026-04-16,侃股：A股对未盈利企业风险偏好提升,A股市场对未盈利企业风险偏好提升，是资本市场服务新质生产力的必然趋势，但需平衡机会与风险。政策和市场还需要引导资金从短期投机转向长期价值投资，避免盲目的概念炒作。对于投资者而言，参与未盈利企业投资需关注公司的技术壁垒与核心技术是否具备不可替代性，也要关注上市公司的业绩成长空间。,东方财富研究中心,http://finance.eastmoney.com/a/202604163707741955.html,长安汽车,侃股：A股对未盈利企业风险偏好提升 A股市场对未盈利企业风险偏好提升，是资本市场服务新质生产力的必然趋势，但需平衡机会与风险。政策和市场还需要引导资金从短期投机转向长期价值投资，避免盲目的概念炒作。对于投资者而言，参与未盈利企业投资需关注公司的技术壁垒与核心技术是否具备不可替代性，也要关注上市公司的业绩成长空间。,1,1,0,1.0
000625-20260416-7,000625.SZ,2026-04-16,宁德时代A股涨超5%,宁德时代A股涨超5%，成交额超100亿元。,东方财富网,http://finance.eastmoney.com/a/202604163707049420.html,长安汽车,宁德时代A股涨超5% 宁德时代A股涨超5%，成交额超100亿元。,0,0,0,0.0
000625-20260416-8,000625.SZ,2026-04-16,A股复牌提示：1股今日复牌,Wind数据显示，4月16日，中青宝复牌。,东方财富证券,http://finance.eastmoney.com/a/202604163706906022.html,长安汽车,A股复牌提示：1股今日复牌 Wind数据显示，4月16日，中青宝复牌。,0,0,0,0.0
000625-20260416-9,000625.SZ,2026-04-16,A股停牌提示：8股今日停牌,Wind数据显示，4月16日，甘肃能化、瓦轴B、海泰科等8只个股停牌。,中国证券报,http://finance.eastmoney.com/a/202604163706894057.html,长安汽车,A股停牌提示：8股今日停牌 Wind数据显示，4月16日，甘肃能化、瓦轴B、海泰科等8只个股停牌。,0,0,0,0.0
000625-20260416-10,000625.SZ,2026-04-16,三大行业领跑 A股公司海外收入增势强劲,随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,中新经纬,http://finance.eastmoney.com/a/202604163706707485.html,长安汽车,三大行业领跑 A股公司海外收入增势强劲 随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,1,1,0,1.0
000625-20260416-11,000625.SZ,2026-04-16,三大行业领跑 A股公司海外收入增势强劲,南方财经4月16日电，随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,人民财讯,http://finance.eastmoney.com/a/202604163706703747.html,长安汽车,三大行业领跑 A股公司海外收入增势强劲 南方财经4月16日电，随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,1,1,0,1.0
000625-20260416-12,000625.SZ,2026-04-16,中际旭创、台积电一季度业绩爆发！丨A股线索,4月16日线索 1、电池产业链爆发，宁德时代续创新高总市值A股第三 电池产业链爆发，宁德时代续创历史新高，总市值反超中国石油跃居A股第三，大中矿业4天2板，金圆股份、龙蟠科技、西藏矿业涨停。,券商中国,http://finance.eastmoney.com/a/202604163707746027.html,长安汽车,中际旭创、台积电一季度业绩爆发！丨A股线索 4月16日线索 1、电池产业链爆发，宁德时代续创新高总市值A股第三 电池产业链爆发，宁德时代续创历史新高，总市值反超中国石油跃居A股第三，大中矿业4天2板，金圆股份、龙蟠科技、西藏矿业涨停。,0,0,0,0.0
000625-20260416-13,000625.SZ,2026-04-16,利好！A股大牛股，刚刚公告！,多只大牛股，有新动向！ 4月16日晚间，算力概念大牛股中际旭创发布一季报，该公司一季度实现净利57.35亿元，同比大增262.28%，环比增长56.45%。 同日晚间，宏和科技公告，公司一季度实现净利1.4亿元，同比增长354.22%，环比增长122.22%。 另外，3,北京商报,http://finance.eastmoney.com/a/202604163707706316.html,长安汽车,利好！A股大牛股，刚刚公告！ 多只大牛股，有新动向！ 4月16日晚间，算力概念大牛股中际旭创发布一季报，该公司一季度实现净利57.35亿元，同比大增262.28%，环比增长56.45%。 同日晚间，宏和科技公告，公司一季度实现净利1.4亿元，同比增长354.22%，环比增长122.22%。 另外，3,1,1,0,1.0
000625-20260416-14,000625.SZ,2026-04-16,三大行业领跑 A股公司海外收入增势强劲,随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,华夏时报,http://finance.eastmoney.com/a/202604163706444760.html,长安汽车,三大行业领跑 A股公司海外收入增势强劲 随着上市公司深度参与全球产业竞争，海外收入已成为A股上市公司业绩增长的重要驱动力。据Choice统计，已披露境外收入的1136家A股公司，2025年境外收入合计达7.43万亿元，同比增长13.47%。,1,1,0,1.0
000625-20260416-15,000625.SZ,2026-04-16,A股午评：创业板指涨超2%再创十年新高 宁德时代A股总市值反超中石油,黄白线分化明显，权重股走势较强，宁德时代盘中连续反超中国石油、工商银行跃居A股总市值第二。沪深两市半日成交额1.46万亿，较上个交易日缩量1222亿。盘面上热点快速轮动，全市场超3800只个股上涨。,南方财经网,http://finance.eastmoney.com/a/202604163707174646.html,长安汽车,A股午评：创业板指涨超2%再创十年新高 宁德时代A股总市值反超中石油 黄白线分化明显，权重股走势较强，宁德时代盘中连续反超中国石油、工商银行跃居A股总市值第二。沪深两市半日成交额1.46万亿，较上个交易日缩量1222亿。盘面上热点快速轮动，全市场超3800只个股上涨。,1,1,0,1.0
000625-20260416-16,000625.SZ,2026-04-16,2万亿巨头，历史新高！A股第一名,A股主要指数今日集体上涨，上证指数涨0.7%，深证成指涨2.05%，创业板指涨3.17%，科创综指涨1.67%。全市场成交额为23550亿元，超4200只个股上涨。,大河财立方,http://finance.eastmoney.com/a/202604163707540341.html,长安汽车,2万亿巨头，历史新高！A股第一名 A股主要指数今日集体上涨，上证指数涨0.7%，深证成指涨2.05%，创业板指涨3.17%，科创综指涨1.67%。全市场成交额为23550亿元，超4200只个股上涨。,1,1,0,1.0
000625-20260416-17,000625.SZ,2026-04-16,3家A股公司齐发公告：可能被实施退市风险警示,今日，网达软件、实达集团及GQY视讯相继发布公告，提示公司股票可能被实施退市风险警示。3家公司均因财务指标触及或预计触及相关退市风险警示标准，其中两家公司下修了2025年全年业绩，引发市场关注。 网达软件：下修2025年净利润预计为350万元-600万元 股票可能被实施退市风险警示,广州日报,http://finance.eastmoney.com/a/202604163707696515.html,长安汽车,3家A股公司齐发公告：可能被实施退市风险警示 今日，网达软件、实达集团及GQY视讯相继发布公告，提示公司股票可能被实施退市风险警示。3家公司均因财务指标触及或预计触及相关退市风险警示标准，其中两家公司下修了2025年全年业绩，引发市场关注。 网达软件：下修2025年净利润预计为350万元-600万元 股票可能被实施退市风险警示,0,0,0,0.0
000625-20260416-18,000625.SZ,2026-04-16,板块异动 | A股锂电池板块表现活跃,上证报中国证券网讯（记者李兴彩）4月16日上午，A股锂电池板块表现活跃。截至10时30分，科达利涨停，宁德时代涨超3%。,数据宝,http://finance.eastmoney.com/a/202604163707141534.html,长安汽车,板块异动 | A股锂电池板块表现活跃 上证报中国证券网讯（记者李兴彩）4月16日上午，A股锂电池板块表现活跃。截至10时30分，科达利涨停，宁德时代涨超3%。,0,0,0,0.0
000625-20260416-19,000625.SZ,2026-04-16,A股主要股指表现分化 医药生物板块接棒上行,东方财富证券首席策略分析师陈果在研报中表示，近期A股景气度投资逻辑回归，资金聚焦于通信、电子、机械设备、电力设备、新能源等具备扎实业绩支撑的高景气赛道。,新京报,http://finance.eastmoney.com/a/202604163706443625.html,长安汽车,A股主要股指表现分化 医药生物板块接棒上行 东方财富证券首席策略分析师陈果在研报中表示，近期A股景气度投资逻辑回归，资金聚焦于通信、电子、机械设备、电力设备、新能源等具备扎实业绩支撑的高景气赛道。,0,0,0,0.0
000625-20260416-20,000625.SZ,2026-04-16,海尔智家：2026年公司推出最新A股回购计划,证券日报网讯 4月16日，海尔智家在互动平台回答投资者提问时表示，2026年公司推出最新A股回购计划，A股回购规模为30亿~60亿元人民币。,新华财经,http://finance.eastmoney.com/a/202604163707763252.html,长安汽车,海尔智家：2026年公司推出最新A股回购计划 证券日报网讯 4月16日，海尔智家在互动平台回答投资者提问时表示，2026年公司推出最新A股回购计划，A股回购规模为30亿~60亿元人民币。,1,1,0,1.0
000625-20260416-21,000625.SZ,2026-04-16,机构调研A股热度升温，内外资聚焦科技主线,，凸显A股估值的性价比。,每日经济新闻,http://finance.eastmoney.com/a/202604163707701577.html,长安汽车,机构调研A股热度升温，内外资聚焦科技主线 ，凸显A股估值的性价比。,0,0,0,0.0
000625-20260416-22,000625.SZ,2026-04-16,宁德时代A股总市值突破2万亿元,宁德时代A股总市值突破2万亿元，日内涨超2%。消息面上，4月15日晚，宁德时代披露2026年一季报。单季营业收入达1291.31亿元，同比大幅增长52.45%，创历史新高；归属于上市公司股东的净利润达207.38亿元，同比增长48.52%。,澎湃新闻,http://finance.eastmoney.com/a/202604163707022253.html,长安汽车,宁德时代A股总市值突破2万亿元 宁德时代A股总市值突破2万亿元，日内涨超2%。消息面上，4月15日晚，宁德时代披露2026年一季报。单季营业收入达1291.31亿元，同比大幅增长52.45%，创历史新高；归属于上市公司股东的净利润达207.38亿元，同比增长48.52%。,1,1,0,1.0
000625-20260416-23,000625.SZ,2026-04-16,【盘中播报】76只A股封板 综合行业涨幅最大,证券时报·数据宝统计，截至下午13:58，今日沪指涨0.46%，A股成交量970.33亿股，成交金额18739.67亿元，比上一个交易日减少4.36%。个股方面，4039只个股上涨，其中涨停76只，1306只个股下跌，其中跌停7只。,界面新闻,http://finance.eastmoney.com/a/202604163707280010.html,长安汽车,【盘中播报】76只A股封板 综合行业涨幅最大 证券时报·数据宝统计，截至下午13:58，今日沪指涨0.46%，A股成交量970.33亿股，成交金额18739.67亿元，比上一个交易日减少4.36%。个股方面，4039只个股上涨，其中涨停76只，1306只个股下跌，其中跌停7只。,0,0,0,0.0
000625-20260416-24,000625.SZ,2026-04-16,宁德时代A股总市值突破2万亿元,人民财讯4月16日电，宁德时代A股总市值突破2万亿元，日内涨超2%。,第一财经,http://finance.eastmoney.com/a/202604163706992927.html,长安汽车,宁德时代A股总市值突破2万亿元 人民财讯4月16日电，宁德时代A股总市值突破2万亿元，日内涨超2%。,0,0,0,0.0
000625-20260416-25,000625.SZ,2026-04-16,76只A股筹码大换手（4月16日）,个股方面，今日76只A股换手率超过20%，其中，恒道科技、C大普微-UW等5只个股换手率达五成以上，半数筹码易主。,证券日报,http://stock.eastmoney.com/a/202604163707447058.html,长安汽车,76只A股筹码大换手（4月16日） 个股方面，今日76只A股换手率超过20%，其中，恒道科技、C大普微-UW等5只个股换手率达五成以上，半数筹码易主。,0,0,0,0.0
000625-20260416-26,000625.SZ,2026-04-16,【盘中播报】43只A股封板 综合行业涨幅最大,证券时报·数据宝统计，截至上午10:28，今日沪指涨0.43%，A股成交量552.37亿股，成交金额10582.62亿元，比上一个交易日减少13.54%。个股方面，3358只个股上涨，其中涨停43只，1897只个股下跌，其中跌停6只。,证券时报,http://finance.eastmoney.com/a/202604163707146194.html,长安汽车,【盘中播报】43只A股封板 综合行业涨幅最大 证券时报·数据宝统计，截至上午10:28，今日沪指涨0.43%，A股成交量552.37亿股，成交金额10582.62亿元，比上一个交易日减少13.54%。个股方面，3358只个股上涨，其中涨停43只，1897只个股下跌，其中跌停6只。,0,0,0,0.0
000625-20260416-27,000625.SZ,2026-04-16,“易中天”引爆创业板，A股又“牛”了？,金融投资网记者林珂 作为创业板的重要权重股，“易中天”的强势拉升对指数走高形成明显推动，创业板指全日大涨超过3%，领涨A股。 创业板指日K线图 昨天市场还在热议A股波动加剧或将出现回调，今天就被“打脸”。三大股指不仅集体反弹，创业板指还出现了较大涨幅。,证券时报网,http://finance.eastmoney.com/a/202604163707356759.html,长安汽车,“易中天”引爆创业板，A股又“牛”了？ 金融投资网记者林珂 作为创业板的重要权重股，“易中天”的强势拉升对指数走高形成明显推动，创业板指全日大涨超过3%，领涨A股。 创业板指日K线图 昨天市场还在热议A股波动加剧或将出现回调，今天就被“打脸”。三大股指不仅集体反弹，创业板指还出现了较大涨幅。,0,0,0,0.0
000625-20260416-28,000625.SZ,2026-04-16,A股四大指数集体高开，N大普微上市首日高开近350%,4月16日，A股四大指数集体高开，沪指高开0.07%，深成指高开0.33%，创业板指高开0.46%，科创综指涨0.07%。 盘面上，电池产业链走强，AI应用、机器人概念股活跃；存储器、CPO、SPD、特高压题材走弱。,财中社,http://finance.eastmoney.com/a/202604163707026474.html,长安汽车,A股四大指数集体高开，N大普微上市首日高开近350% 4月16日，A股四大指数集体高开，沪指高开0.07%，深成指高开0.33%，创业板指高开0.46%，科创综指涨0.07%。 盘面上，电池产业链走强，AI应用、机器人概念股活跃；存储器、CPO、SPD、特高压题材走弱。,0,0,0,0.0
000625-20260416-29,000625.SZ,2026-04-16,A股定增一览：2家公司披露定增进展,Wind数据显示，4月16日，A股共2家公司发布定增相关公告。其中，纳微科技拟定增不超7.1亿元。今年以来，已有55家公司公告定增方案已完成，18家公司定增金额超10亿元。,财联社,http://finance.eastmoney.com/a/202604163706700077.html,长安汽车,A股定增一览：2家公司披露定增进展 Wind数据显示，4月16日，A股共2家公司发布定增相关公告。其中，纳微科技拟定增不超7.1亿元。今年以来，已有55家公司公告定增方案已完成，18家公司定增金额超10亿元。,0,0,0,0.0
000625-20260416-30,000625.SZ,2026-04-16,A股午盘｜创业板指涨2.66% 算力租赁概念爆发,沪指报4048.64点，涨0.53%，深成指报14743.22点，涨1.69%，创业板指报3608.52点，涨2.66%，科创综指报1821.05点，涨1.19%。算力租赁概念爆发，锂电产业链活跃，宁德时代涨超4%，影视院线、小金属、钛白粉概念、光纤概念、存储芯片、游戏板块涨幅居前,金融投资网,http://finance.eastmoney.com/a/202604163707174578.html,长安汽车,A股午盘｜创业板指涨2.66% 算力租赁概念爆发 沪指报4048.64点，涨0.53%，深成指报14743.22点，涨1.69%，创业板指报3608.52点，涨2.66%，科创综指报1821.05点，涨1.19%。算力租赁概念爆发，锂电产业链活跃，宁德时代涨超4%，影视院线、小金属、钛白粉概念、光纤概念、存储芯片、游戏板块涨幅居前,0,0,0,0.0
000625-20260416-31,000625.SZ,2026-04-16,A股今日共88只个股涨停 圣阳股份收获6连板,4月16日，Wind数据显示，A股市场共计88只个股涨停。其中，固态电池板块圣阳股份收获6连板，商业航天板块博云新材4连板，机器人概念股盛视科技3连板。,tencent,http://finance.eastmoney.com/a/202604163707353551.html,长安汽车,A股今日共88只个股涨停 圣阳股份收获6连板 4月16日，Wind数据显示，A股市场共计88只个股涨停。其中，固态电池板块圣阳股份收获6连板，商业航天板块博云新材4连板，机器人概念股盛视科技3连板。,0,0,0,0.0
000625-20260416-32,000625.SZ,2026-04-16,AI总龙头业绩大增！A股也有了“七姐妹”——道达投资手记,大家都比较关注美股“七姐妹”，如今A股市场也有了“七姐妹”，那就是创业板的“七姐妹”。 今天，创业板指数前七大权重股的权重合计达到52.01%，占据半壁江山。,tencent,http://finance.eastmoney.com/a/202604163707651796.html,长安汽车,AI总龙头业绩大增！A股也有了“七姐妹”——道达投资手记 大家都比较关注美股“七姐妹”，如今A股市场也有了“七姐妹”，那就是创业板的“七姐妹”。 今天，创业板指数前七大权重股的权重合计达到52.01%，占据半壁江山。,0,0,0,0.0
000625-20260416-33,000625.SZ,2026-04-16,宁德时代业绩大增！市值反超中石油跃居A股第三,前十大重仓股占比65.86%，其中宁德时代高开2%，A股总市值超1.94万亿，反超中国石油，跃居A股总市值第三位。截至上个交易日数据，该基金30日累计涨幅12.79%，动能强劲。,tencent,http://finance.eastmoney.com/a/202604163707109427.html,长安汽车,宁德时代业绩大增！市值反超中石油跃居A股第三 前十大重仓股占比65.86%，其中宁德时代高开2%，A股总市值超1.94万亿，反超中国石油，跃居A股总市值第三位。截至上个交易日数据，该基金30日累计涨幅12.79%，动能强劲。,0,0,0,0.0
000625-20260416-34,000625.SZ,2026-04-16,超预期！台积电一季度猛赚超1200亿，A股这些公司或受益,而从产业链方面来看，A股已有多家公司与台积电进行业务合作。21快讯记者从互动平台梳理了解到，近一年来，已有10余家企业明确回复与台积电相关业务的联系，涵盖产业上下游关键环节。其中，上游核心材料与设备零部件层面，相关企业股价均录得年内正增长。,tencent,http://finance.eastmoney.com/a/202604163707498858.html,长安汽车,超预期！台积电一季度猛赚超1200亿，A股这些公司或受益 而从产业链方面来看，A股已有多家公司与台积电进行业务合作。21快讯记者从互动平台梳理了解到，近一年来，已有10余家企业明确回复与台积电相关业务的联系，涵盖产业上下游关键环节。其中，上游核心材料与设备零部件层面，相关企业股价均录得年内正增长。,1,1,0,1.0
000625-20260416-35,000625.SZ,2026-04-16,A股开盘｜沪指涨0.07% 影视院线板块领涨,四大股指集体高开，沪指开盘报4030.14点，涨0.07%，深成指开盘报14546.35点，涨0.33%，创业板指开盘报3531.26点，涨0.46%，科创综指开盘报1800.87点，涨0.07%。影视院线板块领涨，电池、短剧游戏、培育钻石板块活跃；油气、医药商业、白酒板块走弱。,tencent,http://stock.eastmoney.com/a/202604163707047440.html,长安汽车,A股开盘｜沪指涨0.07% 影视院线板块领涨 四大股指集体高开，沪指开盘报4030.14点，涨0.07%，深成指开盘报14546.35点，涨0.33%，创业板指开盘报3531.26点，涨0.46%，科创综指开盘报1800.87点，涨0.07%。影视院线板块领涨，电池、短剧游戏、培育钻石板块活跃；油气、医药商业、白酒板块走弱。,0,0,0,0.0
000625-20260416-36,000625.SZ,2026-04-16,超八成预喜！A股一季报“高分答卷”揭晓，四大主线锁定未来方向,21世纪经济报道实习生张长荣记者崔文静 A股2026年一季报业绩预告拉开帷幕，市场迎来“开门红”。根据Wind数据，截至4月15日，已有155家上市公司披露预告，其中预喜公司占比高达八成。,tencent,http://finance.eastmoney.com/a/202604163707741522.html,长安汽车,超八成预喜！A股一季报“高分答卷”揭晓，四大主线锁定未来方向 21世纪经济报道实习生张长荣记者崔文静 A股2026年一季报业绩预告拉开帷幕，市场迎来“开门红”。根据Wind数据，截至4月15日，已有155家上市公司披露预告，其中预喜公司占比高达八成。,0,0,0,0.0
000625-20260416-37,000625.SZ,2026-04-16,A股限售股解禁一览：65.03亿元市值限售股今日解禁,每经AI快讯，Wind数据显示，周四（4月16日），共有7家公司限售股解禁，合计解禁量为1.27亿股，按最新收盘价计算，合计解禁市值为65.03亿元。 从解禁量来看，奥瑞德、华翔股份、奕瑞科技解禁量居前，解禁股数分别为8250.05万股、2664.97万股、1104.9万股。,tencent,http://finance.eastmoney.com/a/202604163706573241.html,长安汽车,A股限售股解禁一览：65.03亿元市值限售股今日解禁 每经AI快讯，Wind数据显示，周四（4月16日），共有7家公司限售股解禁，合计解禁量为1.27亿股，按最新收盘价计算，合计解禁市值为65.03亿元。 从解禁量来看，奥瑞德、华翔股份、奕瑞科技解禁量居前，解禁股数分别为8250.05万股、2664.97万股、1104.9万股。,0,0,0,0.0
000625-20260416-38,000625.SZ,2026-04-16,A股限售股解禁一览：65.03亿元市值限售股今日解禁,Wind数据显示，周四（4月16日），共有7家公司限售股解禁，合计解禁量为1.27亿股，按最新收盘价计算，合计解禁市值为65.03亿元。从解禁量来看，奥瑞德、华翔股份、奕瑞科技解禁量居前，解禁股数分别为8250.05万股、2664.97万股、1104.9万股。从解禁市值来看，寒武纪,tencent,http://finance.eastmoney.com/a/202604163706552839.html,长安汽车,A股限售股解禁一览：65.03亿元市值限售股今日解禁 Wind数据显示，周四（4月16日），共有7家公司限售股解禁，合计解禁量为1.27亿股，按最新收盘价计算，合计解禁市值为65.03亿元。从解禁量来看，奥瑞德、华翔股份、奕瑞科技解禁量居前，解禁股数分别为8250.05万股、2664.97万股、1104.9万股。从解禁市值来看，寒武纪,0,0,0,0.0
000625-20260416-39,000625.SZ,2026-04-16,业绩炸裂！宁德时代A股市值盘中跃居第二，反超工商银行,4月16日，宁德时代（300750.SZ）盘中涨幅扩大至6%，A股市值2.02万亿元；连续反超中国石油、工商银行跃居A股市值第二。 消息面上，4月15日晚，宁德时代披露2026年一季报。,tencent,http://finance.eastmoney.com/a/202604163707177747.html,长安汽车,业绩炸裂！宁德时代A股市值盘中跃居第二，反超工商银行 4月16日，宁德时代（300750.SZ）盘中涨幅扩大至6%，A股市值2.02万亿元；连续反超中国石油、工商银行跃居A股市值第二。 消息面上，4月15日晚，宁德时代披露2026年一季报。,0,0,0,0.0
000625-20260416-40,000625.SZ,2026-04-16,机构策略丨当前A股市场的核心压制因素来自海外,4月底之前，A股财报季、美伊局势的影响都未完全尘埃落定，大盘大概率以宽幅震荡为主，波动幅度可能加大；但本轮A股行情基础依旧牢固，对市场长期向好的趋势仍然抱有信心，不宜过度担忧。,tencent,http://finance.eastmoney.com/a/202604163706928611.html,长安汽车,机构策略丨当前A股市场的核心压制因素来自海外 4月底之前，A股财报季、美伊局势的影响都未完全尘埃落定，大盘大概率以宽幅震荡为主，波动幅度可能加大；但本轮A股行情基础依旧牢固，对市场长期向好的趋势仍然抱有信心，不宜过度担忧。,0,0,0,0.0
000625-20260416-41,000625.SZ,2026-04-16,超3800股上涨，创业板指再度刷新十年新高！宁德时代A股总市值反超中石油，算力租赁、电池产业链上涨，猪肉股调整 | A股早盘,宁德时代盘中连续反超中国石油、工商银行跃居A股总市值第二。 影视院线板块上涨，华谊兄弟涨停。 下跌方面，猪肉股迎来调整，天邦食品接近跌停。 国家统计局今天发布2026年一季度国民经济运行情况。,tencent,http://finance.eastmoney.com/a/202604163707179879.html,长安汽车,超3800股上涨，创业板指再度刷新十年新高！宁德时代A股总市值反超中石油，算力租赁、电池产业链上涨，猪肉股调整 | A股早盘 宁德时代盘中连续反超中国石油、工商银行跃居A股总市值第二。 影视院线板块上涨，华谊兄弟涨停。 下跌方面，猪肉股迎来调整，天邦食品接近跌停。 国家统计局今天发布2026年一季度国民经济运行情况。,0,0,0,0.0
000625-20260416-42,000625.SZ,2026-04-16,四天三涨！全球算力涨价潮来袭，A股算力概念股集体走强,4月16日，算力概念股集体走强，超讯通信、美利云、南兴股份涨停，鼎通科技、卓易信息、永鼎股份、国盾量子等跟涨。 消息面上，算力涨价潮正在席卷全球，海内外巨头又开始了新一轮调价。4月15日晚，阿里云发布大模型服务平台百炼部分模型单元服务涨价通知：为持续保障底层硬件的稳定供应、提升平台运维服务质量,tencent,http://finance.eastmoney.com/a/202604163707175325.html,长安汽车,四天三涨！全球算力涨价潮来袭，A股算力概念股集体走强 4月16日，算力概念股集体走强，超讯通信、美利云、南兴股份涨停，鼎通科技、卓易信息、永鼎股份、国盾量子等跟涨。 消息面上，算力涨价潮正在席卷全球，海内外巨头又开始了新一轮调价。4月15日晚，阿里云发布大模型服务平台百炼部分模型单元服务涨价通知：为持续保障底层硬件的稳定供应、提升平台运维服务质量,1,1,0,1.0
000625-20260416-43,000625.SZ,2026-04-16,连板股追踪丨A股今日共88只个股涨停 圣阳股份收获6连板,4月16日，Wind数据显示，A股市场共计88只个股涨停。其中固态电池板块圣阳股份收获6连板，商业航天板块博云新材4连板，机器人概念股盛视科技3连板。一图速览今日连板股>>,tencent,http://finance.eastmoney.com/a/202604163707339833.html,长安汽车,连板股追踪丨A股今日共88只个股涨停 圣阳股份收获6连板 4月16日，Wind数据显示，A股市场共计88只个股涨停。其中固态电池板块圣阳股份收获6连板，商业航天板块博云新材4连板，机器人概念股盛视科技3连板。一图速览今日连板股>>,0,0,0,0.0
000625-20260416-44,000625.SZ,2026-04-16,宁德时代高开2％！A股总市值反超中国石油跃居第三,【大河财立方消息】4月16日早盘，宁德时代A股高开2%，截至9时34分，宁德时代A股总市值超2万亿元，反超中国石油，跃居A股总市值第3位。,tencent,http://finance.eastmoney.com/a/202604163707064110.html,长安汽车,宁德时代高开2％！A股总市值反超中国石油跃居第三 【大河财立方消息】4月16日早盘，宁德时代A股高开2%，截至9时34分，宁德时代A股总市值超2万亿元，反超中国石油，跃居A股总市值第3位。,0,0,0,0.0
000625-20260416-45,000625.SZ,2026-04-16,宁德时代总市值跃居A股第三，一季度日赚超2.3亿元,总市值超2万亿元，排名反超中国石油、挤进A股前三，4月16日，“宁王”宁德时代的股价因此大涨5.33%。 就在4月15日晚间，公司交出了今年一季度成绩单：营收首破1290亿元，单季净赚207亿元，折算下来每天进账超2.3亿元。,tencent,http://finance.eastmoney.com/a/202604163707715064.html,长安汽车,宁德时代总市值跃居A股第三，一季度日赚超2.3亿元 总市值超2万亿元，排名反超中国石油、挤进A股前三，4月16日，“宁王”宁德时代的股价因此大涨5.33%。 就在4月15日晚间，公司交出了今年一季度成绩单：营收首破1290亿元，单季净赚207亿元，折算下来每天进账超2.3亿元。,0,0,0,0.0
000625-20260416-46,000625.SZ,2026-04-16,宁德时代A股市值首破2万亿 一图速览年内市值增减TOP10,Wind数据显示，根据上市公司权益分配方案梳理统计，4只A股今日股权登记。其中，藏格矿业、璞泰来、浙江东日每10股分别派息15.00元、2.30元、1.30元；好上好每10股派息0.70元。,tencent,http://finance.eastmoney.com/a/202604163707385326.html,长安汽车,宁德时代A股市值首破2万亿 一图速览年内市值增减TOP10 Wind数据显示，根据上市公司权益分配方案梳理统计，4只A股今日股权登记。其中，藏格矿业、璞泰来、浙江东日每10股分别派息15.00元、2.30元、1.30元；好上好每10股派息0.70元。,0,1,0,0.5
000625-20260416-47,000625.SZ,2026-04-16,A股分红派息转增一览：4股今日股权登记,从板块来看，算力租赁概念持续走强，宏景科技涨超19%续创历史新高，利通电子3连板，美利云、奥瑞德、恒润股份涨停； 电池产业链集体爆发，宁德时代续创历史新高，盘中连续反超中国石油、工商银行跃居A股总市值第二，大中矿业4天2板，金圆股份、龙蟠科技、科达利涨停； 算力硬件概念反复活跃,tencent,http://finance.eastmoney.com/a/202604163706667547.html,长安汽车,A股分红派息转增一览：4股今日股权登记 从板块来看，算力租赁概念持续走强，宏景科技涨超19%续创历史新高，利通电子3连板，美利云、奥瑞德、恒润股份涨停； 电池产业链集体爆发，宁德时代续创历史新高，盘中连续反超中国石油、工商银行跃居A股总市值第二，大中矿业4天2板，金圆股份、龙蟠科技、科达利涨停； 算力硬件概念反复活跃,1,1,0,1.0
000625-20260416-48,000625.SZ,2026-04-16,A股午评：创业板指再创十年新高，电池产业链集体爆发,随着A股年报相继出炉，各企业年薪再次成为焦点。 截至2026年4月初，A股已有130家医药生物上市公司完整披露2025年人均薪酬数据（统计口径含工资、奖金、社保及福利等全口径人力成本）。,tencent,http://finance.eastmoney.com/a/202604163707176016.html,长安汽车,A股午评：创业板指再创十年新高，电池产业链集体爆发 随着A股年报相继出炉，各企业年薪再次成为焦点。 截至2026年4月初，A股已有130家医药生物上市公司完整披露2025年人均薪酬数据（统计口径含工资、奖金、社保及福利等全口径人力成本）。,0,0,0,0.0
